number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;101291635261565;314.29037;1338.0;1.0
6;101291635261565;274.8257;1336.0;1.0
6;101291635261565;247.0;1336.0;1.0
6;101291635261565;254.0;1296.0;1.0
3;101291784947554;254.0;1296.0;1.0
3;101291784947554;252.12373;1284.7424;1.0
3;101291784947554;250.06482;1260.7778;1.0
3;101291784947554;248.06038;1236.7245;1.0
3;101291784947554;246.0537;1209.7517;1.0
3;101291784947554;243.17859;1184.1609;1.0
3;101291784947554;241.09274;1158.2056;1.0
3;101291784947554;239.09483;1131.3276;1.0
0;101291948721565;238.0;1103.7936;1.0
0;101291948721565;238.0;1072.8983;1.0
0;101291948721565;238.0;1041.698;1.0
0;101291948721565;239.94786;1009.83435;1.0
0;101291948721565;243.84991;978.2006;1.0
0;101291948721565;246.94078;947.88824;1.0
0;101291948721565;249.93361;920.863;1.0
0;101291948721565;252.92548;899.7452;1.0
0;101291948721565;254.93143;882.54865;1.0
0;101291948721565;256.90335;867.67645;1.0
1;101292280871669;258.94226;853.4042;1.0
1;101292280871669;260.9509;842.2455;1.0
1;101292280871669;262.94876;832.2562;1.0
1;101292280871669;263.0;824.3275;1.0
1;101292280871669;263.0;816.4951;1.0
1;101292280871669;263.88348;809.34955;1.0
1;101292280871669;265.0;802.3792;1.0
1;101292280871669;266.0;796.273;1.0
1;101292280871669;267.0;791.1984;1.0
1;101292280871669;268.91293;787.17413;1.0
1;101292280871669;270.9071;783.1858;1.0
1;101292280871669;273.75665;779.24335;1.0
1;101292280871669;279.71512;775.18994;1.0
1;101292280871669;290.19897;771.267;1.0
1;101292280871669;309.85358;769.10425;1.0
1;101292280871669;334.803;769.0;1.0
1;101292280871669;365.70557;769.85657;1.0
1;101292280871669;399.94052;771.88556;1.0
1;101292280871669;441.5337;773.9302;1.0
1;101292280871669;485.84064;774.0;1.0
2;101292396429377;533.48486;772.06586;1.0
2;101292396429377;576.602;770.0666;1.0
2;101292396429377;617.76575;770.0;1.0
2;101292396429377;655.1614;770.8978;1.0
2;101292396429377;689.107;772.8817;1.0
2;101292396429377;720.1958;773.8797;1.0
2;101292396429377;745.3696;774.0;1.0
