number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;101293556416616;766.6635;774.0;1.0
2;101293556416616;817.7915;774.0;1.0
2;101293556416616;833.9062;774.0;1.0
2;101293556416616;848.06525;774.0;1.0
2;101293556416616;860.0663;774.0;1.0
2;101293556416616;862.0;797.0;1.0
1;101293828708699;862.0;797.0;1.0
1;101293828708699;850.8171;796.0681;1.0
1;101293828708699;831.2105;796.0;1.0
1;101293828708699;808.20795;796.0;1.0
1;101293828708699;784.61786;796.0;1.0
1;101293828708699;758.28033;797.0;1.0
1;101293828708699;732.64355;798.0;1.0
1;101293828708699;706.4308;798.0;1.0
1;101293828708699;680.20715;798.0;1.0
1;101293828708699;656.5395;798.0;1.0
1;101293828708699;632.14246;798.0;1.0
1;101293828708699;609.50366;798.0;1.0
0;101294059169793;588.2212;798.0;1.0
0;101294059169793;568.26;798.0;1.0
0;101294059169793;547.9151;798.0;1.0
0;101294059169793;527.92224;798.9078;1.0
0;101294059169793;507.82562;800.9174;1.0
0;101294059169793;486.98813;802.9012;1.0
0;101294059169793;465.98196;804.9018;1.0
0;101294059169793;445.93497;806.9065;1.0
0;101294059169793;425.91046;807.0;1.0
0;101294059169793;407.03186;807.0;1.0
0;101294059169793;388.98242;807.0;1.0
0;101294059169793;371.03958;807.0;1.0
0;101294059169793;354.8672;808.0;1.0
0;101294059169793;339.6367;808.90906;1.0
3;101294342203439;325.64603;809.0;1.0
3;101294342203439;313.52066;809.9132;1.0
3;101294342203439;303.43863;811.9123;1.0
3;101294342203439;294.4087;813.8978;1.0
3;101294342203439;286.52725;815.86816;1.0
3;101294342203439;278.3785;819.8107;1.0
3;101294342203439;272.25543;823.8297;1.0
3;101294342203439;264.33792;830.66205;1.0
3;101294342203439;256.46848;841.29724;1.0
3;101294342203439;249.36728;856.02057;1.0
3;101294342203439;243.37074;872.01135;1.0
3;101294342203439;239.23953;889.92206;1.0
3;101294342203439;236.11116;910.7772;1.0
3;101294342203439;234.11827;931.699;1.0
3;101294342203439;232.14334;953.4232;1.0
3;101294342203439;231.15106;978.0363;1.0
3;101294342203439;231.0;1003.8233;1.0
6;101294507929012;231.0;1028.0422;1.0
6;101294507929012;230.0;1054.0247;1.0
6;101294507929012;230.0;1079.9071;1.0
6;101294507929012;230.0;1106.8873;1.0
6;101294507929012;231.91653;1133.915;1.0
6;101294507929012;234.82773;1162.708;1.0
6;101294507929012;238.82466;1192.685;1.0
6;101294507929012;242.79382;1221.5568;1.0
6;101294507929012;246.77707;1251.328;1.0
6;101294507929012;250.787;1279.509;1.0
