Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
Pikachu;16;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;757.64575;1286.5573;816.88257;1349.0;86.07030453967137;1476240781;-1.01379812508562E14;23.0
Pikachu;16;1920, 1080;1;0;1260.0;420.0;420.0;420.0;757.64575;1286.5573;816.88257;1349.0;86.07030453967137;1476240781;-1.01379812508562E14;27.0
Pikachu;16;1920, 1080;0;4;420.0;420.0;1260.0;1260.0;757.64575;1286.5573;816.88257;1349.0;86.07030453967137;1476240781;-1.01379812508562E14;22.0
Pikachu;16;1920, 1080;4;8;1260.0;1260.0;2100.0;2100.0;757.64575;1286.5573;816.88257;1349.0;86.07030453967137;1476240781;-1.01379812508562E14;17.0
