Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
deletethis;24;1920, 1080;2;5;2100.0;420.0;2100.0;1260.0;596.6356;1346.1816;576.11487;1336.1149;22.85697198891343;490158385;-9.6027783575235E13;30.0
deletethis;24;1920, 1080;5;8;2100.0;1260.0;2100.0;2100.0;596.6356;1346.1816;576.11487;1336.1149;22.85697198891343;490158385;-9.6027783575235E13;31.0
deletethis;24;1920, 1080;8;7;2100.0;2100.0;1260.0;2100.0;596.6356;1346.1816;576.11487;1336.1149;22.85697198891343;490158385;-9.6027783575235E13;30.0
