Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
deletethis;17;1920, 1080;6;3;420.0;2100.0;420.0;1260.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;25.0
deletethis;17;1920, 1080;3;0;420.0;1260.0;420.0;420.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;29.0
deletethis;17;1920, 1080;0;1;420.0;420.0;1260.0;420.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;27.0
deletethis;17;1920, 1080;1;4;1260.0;420.0;1260.0;1260.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;26.0
deletethis;17;1920, 1080;4;7;1260.0;1260.0;1260.0;2100.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;21.0
deletethis;17;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;789.57764;1375.8075;860.0;1342.0;78.11693783178526;831422499;-9.6020027345915E13;16.0
