timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
96007285007065;-0.3267517;3.890854;8.078079;-0.08937073;-0.2662201;-0.08251953;-0.018342197;0.15737414;0.88661766
96007285007065;-0.3267517;3.890854;8.078079;-0.08937073;-0.2662201;-0.08251953;-0.05085042;0.16057467;0.81987095
96007285007065;-0.3267517;3.890854;8.078079;-0.10769653;0.078308105;-0.020202637;0.11587399;0.24537325;0.7591362
96007285007065;-0.43203735;4.0607452;8.927536;-0.10586548;0.106414795;0.024993896;0.26985505;-0.09313893;0.53632736
96007285007065;-0.33392334;4.0631256;9.200317;-0.112579346;0.15710449;0.05064392;0.0810585;0.11212754;0.632658
96007285007065;-0.3817749;4.0583496;9.178772;0.076156616;0.38435364;0.029876709;-0.09705725;0.22348738;0.45739174
96007285007065;-0.13053894;3.9099884;8.908386;0.25575256;0.53767395;0.013397217;-0.17565441;0.25663376;0.29092312
96007285007065;-0.07789612;3.842987;8.604492;0.2722473;0.41734314;0.024993896;0.005222678;0.15850759;0.2005167
96007285007065;-0.24778748;3.9052124;8.939499;0.15007019;0.2084198;0.039031982;0.28118598;0.0841794;0.21374893
96007285007065;-0.11378479;3.9602356;8.872498;-0.040496826;0.065475464;0.039031982;0.23963177;0.0063347816;0.6369448
96007285007065;-0.26931763;4.0583496;8.870102;-0.064941406;0.09968567;0.05064392;-0.14142865;0.30700636;0.74411774
96007285007065;-0.46313477;4.175598;8.614075;0.14640808;0.31105042;0.09951782;-0.06435931;0.16721964;0.8504009
96007285007065;-0.30999756;4.0463867;9.047165;0.34249878;0.41490173;0.07997131;0.027556539;-0.039244175;0.35857773
96007285007065;-0.30999756;4.0463867;9.047165;0.3834381;0.36480713;0.049423218;0.13113403;0.013804913;-0.23550415
96007285007065;-0.30999756;4.0463867;9.047165;0.20933533;0.18276978;0.024993896;0.25249684;-0.0015516281;-0.05128193
96007285007065;-0.14967346;4.130127;9.044785;-0.041122437;0.074020386;-0.015319824;0.5339172;-0.38524342;0.093790054
96007285007065;0.005859375;3.768814;8.86293;-0.14251709;0.19070435;-0.09106445;0.7268549;-0.40646172;0.2023964
96007285007065;-0.19992065;3.9626312;9.004105;-0.011795044;0.45277405;-0.14482117;-1.0615163;0.7776904;0.34275818
96007285007065;-0.44400024;4.0990295;8.846176;0.25086975;0.55355835;-0.011047363;-1.0857565;0.940958;0.44932938
96007285007065;-0.6186676;4.187561;8.671494;0.4463501;0.49674988;0.14715576;-0.19258547;0.11737299;-0.32153702
96007285007065;-0.5038147;4.14209;8.566208;0.23927307;0.29638672;0.064697266;-0.12472296;0.054093838;-0.2284193
96007285007065;-0.24539185;4.096634;8.57579;-0.13824463;-0.010879517;-0.014709473;0.2339772;-0.21827698;0.6707201
96007285007065;-0.28367615;4.0128784;9.030426;-0.18894958;-0.122665405;-0.059295654;-0.017365336;-0.08577728;0.82955647
96007285007065;-0.6832733;4.3167725;9.173996;0.043792725;0.01600647;-0.038528442;-0.397681;0.28286648;0.3104887
96007285007065;-0.6521759;4.209091;9.300812;0.1494751;0.03126526;0.01399231;-0.3181777;0.18616962;-0.14144135
96007285007065;-0.62106323;4.0583496;8.791138;0.07922363;-0.10494995;0.017059326;-0.12056112;0.09387207;0.1253357
96007285007065;-0.5684204;4.175598;8.152252;0.0016479492;-0.26560974;0.007888794;0.16152704;0.049119473;0.10295296
96007285007065;-0.4655304;4.1947327;8.314972;-0.040496826;-0.2686615;-0.006164551;0.21574849;-0.09259844;0.2599659
96007285007065;-0.1783905;3.7903442;8.4657135;-0.060043335;-0.15258789;-0.0134887695;0.21775627;-0.0034861565;0.43519974
96007285007065;0.0010681152;3.7305298;8.590149;-0.049057007;-0.019439697;-0.023880005;-0.099285185;0.14277649;0.32016373
96007285007065;-1.9084015;4.936508;8.736099;-0.0026245117;-0.030426025;0.006668091;-0.09075928;0.1585455;0.24196911
96007285007065;-2.0591583;5.1710052;8.827026;0.0370636;-0.11532593;0.029876709;-0.0418759;0.13214922;0.052746773
96007285007065;-1.240799;4.426834;7.999115;-1.8310547E-4;-0.24545288;0.028045654;0.09289038;-0.011633873;-0.1891365
96007285007065;-1.2192688;4.405304;8.058929;-0.14312744;-0.34257507;0.017059326;0.22651172;-0.12918997;0.18383789
96007285007065;-0.8531647;4.1038055;8.989746;-0.23902893;-0.33647156;-0.00982666;0.13772547;-0.09236956;0.36369514
96007285007065;-1.0900574;4.2019196;9.190735;-0.18466187;-0.26805115;-0.026321411;0.16397911;-0.116481304;0.2999096
96007285007065;-1.4872589;4.5847626;8.676285;-0.09732056;-0.18435669;-0.040374756;0.033201158;-0.062632084;0.08891201
96007285007065;-1.4202728;4.517761;8.207291;-0.06982422;-0.13670349;-0.05807495;0.026699364;-0.032840252;0.6404009
96007285007065;-1.2073059;4.4411926;8.4729;-0.100982666;-0.28393555;-0.09535217;-0.20021045;0.116894245;-0.32234383
