number_of_activated_point;timestamp;xpoint;ypoint;pressure
6;96008252718315;254.45844;845.9026;1.0
6;96008252718315;263.63953;829.6308;1.0
6;96008252718315;272.0;819.0;1.0
6;96008252718315;212.0;1347.0;1.0
7;96008336211492;233.97594;1346.0844;1.0
7;96008336211492;305.7036;1343.1648;1.0
7;96008336211492;395.29144;1337.2943;1.0
7;96008336211492;496.59012;1331.3182;1.0
8;96008404302429;589.8921;1325.3563;1.0
8;96008404302429;662.78143;1319.3018;1.0
8;96008404302429;716.81976;1312.2726;1.0
8;96008404302429;755.3127;1304.375;1.0
5;96008503340554;788.32886;1295.5222;1.0
5;96008503340554;822.66095;1278.7439;1.0
5;96008503340554;855.74384;1255.0049;1.0
5;96008503340554;878.99963;1226.4551;1.0
5;96008503340554;892.5164;1192.6442;1.0
5;96008503340554;894.1186;1157.1344;1.0
4;96008619942013;883.63275;1123.4463;1.0
4;96008619942013;865.9537;1096.2397;1.0
4;96008619942013;839.2229;1071.9784;1.0
4;96008619942013;799.9424;1050.8829;1.0
4;96008619942013;752.3119;1039.3699;1.0
4;96008619942013;693.717;1037.9124;1.0
4;96008619942013;610.8394;1046.3822;1.0
3;96008668871700;497.88116;1067.7618;1.0
3;96008668871700;395.0529;1087.2952;1.0
3;96008668871700;319.92215;1095.7422;1.0
0;96008852042273;267.98422;1097.0;1.0
0;96008852042273;234.0836;1092.2322;1.0
0;96008852042273;211.88791;1083.444;1.0
0;96008852042273;194.70686;1070.6185;1.0
0;96008852042273;179.73816;1052.9227;1.0
0;96008852042273;162.6315;1026.1841;1.0
0;96008852042273;151.3476;993.3904;1.0
0;96008852042273;150.90727;961.48364;1.0
0;96008852042273;160.48718;930.28204;1.0
0;96008852042273;176.19487;902.25244;1.0
0;96008852042273;198.84996;876.15;1.0
1;96008952130919;232.03961;847.5248;1.0
1;96008952130919;276.87405;823.9243;1.0
1;96008952130919;323.0424;812.3263;1.0
1;96008952130919;370.65308;809.0978;1.0
1;96008952130919;418.8391;810.91;1.0
1;96008952130919;462.0785;814.817;1.0
