Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
icsd13008;7;1920, 1080;1;4;1260.0;420.0;1260.0;1260.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;17.0
icsd13008;7;1920, 1080;4;7;1260.0;1260.0;1260.0;2100.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;17.0
icsd13008;7;1920, 1080;7;6;1260.0;2100.0;420.0;2100.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;17.0
icsd13008;7;1920, 1080;6;3;420.0;2100.0;420.0;1260.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;16.0
icsd13008;7;1920, 1080;3;0;420.0;1260.0;420.0;420.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;16.0
icsd13008;7;1920, 1080;0;2;420.0;420.0;2100.0;420.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;16.0
icsd13008;7;1920, 1080;2;5;2100.0;420.0;2100.0;1260.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;16.0
icsd13008;7;1920, 1080;5;8;2100.0;1260.0;2100.0;2100.0;840.0864;1325.8768;822.0;1382.0;58.96548897452436;3024043072;-9.0034423680683E13;16.0
