number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;380135731428815;318.65097;1348.535;1.0
2;380135731428815;307.4715;1356.6228;1.0
2;380135731428815;298.41946;1362.6854;1.0
2;380135731428815;291.26886;1366.8208;1.0
2;380135731428815;286.1923;1368.9038;1.0
2;380135731428815;283.1138;1369.0;1.0
2;380135731428815;281.1006;1369.0;1.0
2;380135731428815;279.09805;1369.0;1.0
2;380135731428815;279.0;1367.0876;1.0
2;380135731428815;280.0;1363.0;1.0
2;380135731428815;280.0;1363.0;1.0
2;380135731428815;843.0;816.0;1.0
4;380135853612148;843.0;816.0;1.0
4;380135853612148;831.42944;820.82104;1.0
4;380135853612148;806.5789;833.68823;1.0
4;380135853612148;776.8554;855.35846;1.0
4;380135853612148;730.27704;889.01764;1.0
4;380135853612148;665.6107;941.76227;1.0
4;380135853612148;594.6915;1006.4623;1.0
6;380135952083606;527.39825;1074.5269;1.0
6;380135952083606;471.4378;1137.3962;1.0
6;380135952083606;426.9182;1193.7758;1.0
6;380135952083606;391.7214;1240.0664;1.0
6;380135952083606;362.61087;1279.1542;1.0
6;380135952083606;340.41257;1310.3811;1.0
3;380136335369491;323.33908;1333.5337;1.0
3;380136335369491;310.14743;1351.8035;1.0
3;380136335369491;299.27396;1364.6713;1.0
3;380136335369491;289.43405;1376.4791;1.0
3;380136335369491;280.13083;1388.8037;1.0
3;380136335369491;272.0968;1399.879;1.0
3;380136335369491;266.1596;1407.7872;1.0
3;380136335369491;261.17664;1412.8234;1.0
3;380136335369491;257.16882;1415.9155;1.0
3;380136335369491;255.08836;1417.0;1.0
3;380136335369491;253.11687;1417.0;1.0
3;380136335369491;251.09207;1416.092;1.0
3;380136335369491;249.12434;1414.1244;1.0
3;380136335369491;247.13403;1409.4021;1.0
3;380136335369491;244.24048;1400.6012;1.0
3;380136335369491;242.09799;1387.6859;1.0
3;380136335369491;238.22441;1372.0099;1.0
3;380136335369491;234.21895;1346.5326;1.0
3;380136335369491;231.19235;1311.8274;1.0
3;380136335369491;229.10783;1267.4801;1.0
3;380136335369491;229.0;1220.7682;1.0
3;380136335369491;229.0;1182.551;1.0
3;380136335369491;229.0;1149.0205;1.0
