timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
380157528104848;-1.3173828;5.4007263;7.654541;0.05529785;0.053115845;-0.025512695;0.5423635;-0.1706438;0.004618168
380157528104848;-1.3173828;5.4007263;7.654541;0.05529785;0.053115845;-0.025512695;0.5161022;-0.16636133;0.010990143
380157528104848;-1.3173828;5.4007263;7.654541;-0.103515625;-0.15274048;0.0062561035;0.7893549;0.16347647;0.6740799
380157528104848;-0.9560547;5.6160736;9.635803;-0.06686401;-0.05378723;-0.0022888184;0.5868926;0.08680582;0.30911064
380157528104848;-1.063736;5.4390106;9.13092;-0.08457947;0.028671265;-0.008407593;0.532104;-0.01651001;0.17115927
380157528104848;-0.5684204;5.242798;7.2381897;-0.111465454;0.028671265;0.0019836426;0.5850717;-0.038241863;0.040628433
380157528104848;-0.7526703;5.154251;7.3721924;-0.11756897;-0.054397583;0.008087158;0.50854397;-0.040043354;0.27821302
380157528104848;-0.7095947;4.977188;8.271896;-0.10168457;-0.09715271;0.006866455;0.6769505;-0.05087614;0.42621994
380157528104848;-0.6784973;5.3624268;8.326935;-0.083969116;-0.04890442;0.0062561035;0.59047484;-0.0638423;0.19665337
380157528104848;-0.13531494;6.032425;8.269501;-0.11450195;0.021957397;-0.009628296;0.62389463;-0.110488415;-0.2462349
380157528104848;-1.1307373;5.202118;7.2573395;-0.1639862;0.004852295;-0.021240234;0.50439054;-0.07916117;-0.1694603
380157528104848;-0.84599304;5.242798;7.747864;-0.24035645;-0.06600952;-0.03466797;0.103447855;-0.07441616;-0.049529552
380157528104848;-0.7407074;5.223648;7.6521606;-0.29470825;-0.13075256;-0.017562866;0.59490705;0.027554035;0.46915483
380157528104848;-0.7407074;5.223648;7.6521606;-0.2800598;-0.16557312;-0.040786743;0.7687146;-0.103867054;0.4705019
380157528104848;-0.7407074;5.223648;7.6521606;-0.25317383;-0.07577515;-0.10003662;0.44640887;-0.2197504;0.37982178
380157528104848;-0.39135742;5.5490723;8.374786;-0.25195312;-0.0067596436;-0.13668823;0.21655363;0.16295433;-0.050040245
380157528104848;-0.5492859;5.4677124;8.037399;-0.3063202;0.10380554;-0.1287384;0.36445028;-0.21268272;-0.87596035
380157528104848;-0.5779877;5.350464;7.917755;-0.48408508;0.21559143;-0.1104126;-0.264143;0.24014997;-0.7157097
380157528104848;-0.49664307;5.309799;7.8005066;-0.6795654;0.20155334;-0.07926941;0.18787074;0.1571188;-0.31179714
380157528104848;-0.537323;5.288254;8.066116;-0.75653076;-0.055633545;-0.08720398;2.1420605;0.12894678;-0.31774712
380157528104848;-0.31956482;5.2595367;8.247971;-0.8671112;-0.16557312;-0.36393738;2.0013738;0.82764673;0.022153854
380157528104848;-0.369812;5.230835;8.037399;-0.8884735;-0.41236877;-0.83306885;0.109020054;-0.09454012;1.2485704
380157528104848;-0.3123932;5.161438;7.5947266;-0.6985016;-0.5779114;-0.88500977;-0.2088986;-0.5934472;2.0483027
380157528104848;-0.41288757;5.1638336;7.6808624;-0.44010925;-0.4734497;-0.6938019;-0.94142634;-0.6266804;2.1465406
380157528104848;-0.8029175;5.127945;7.8244324;-0.1591034;-0.26086426;-0.3993683;-0.81379753;-0.5736747;1.3561459
380157528104848;-0.26931763;5.185364;8.393936;0.080963135;-0.25964355;-0.13729858;0.15665042;0.010294914;0.44259644
380157528104848;-0.044387817;5.005905;8.444183;0.15487671;-0.39831543;-0.068878174;-0.3181293;0.034447193;0.31929684
380157528104848;-0.34828186;4.840805;8.393936;0.12188721;-0.45085144;-0.035888672;0.32553267;-0.05839777;0.014347076
380157528104848;-0.58277893;5.1877594;7.987152;0.12432861;-0.34700012;-0.013900757;0.64947623;0.18895292;-0.17617798
380157528104848;-0.45117188;4.754654;7.1592407;0.12249756;-0.111816406;-0.037734985;0.42028493;0.18578482;-0.28961277
380157528104848;-1.1331329;5.137512;7.3386993;0.11212158;-0.07026672;-0.03100586;0.19588786;0.2709899;-0.2770357
380157528104848;-0.714386;4.9508667;7.793335;0.09867859;-0.12219238;-0.016342163;0.33887815;-0.258811;0.20390224
380157528104848;1.3075562;4.804901;7.8483734;0.11212158;-0.13441467;-0.01512146;0.17955458;0.11708641;0.54448414
380157528104848;1.221405;5.383972;8.269501;0.14570618;-0.04096985;-0.01512146;0.21004766;0.0977931;0.101818085
380157528104848;-0.67370605;4.302414;9.616669;0.15487671;-0.016525269;-0.006576538;0.13554281;0.011765003;-0.18523502
380157528104848;-0.9776001;3.6587372;10.542679;0.14265442;-0.039749146;0.015411377;0.064041615;0.03957224;-0.38094234
380157528104848;-1.7145844;3.5247498;10.743683;0.10661316;-0.050735474;0.058166504;0.28642827;-0.12220955;-0.24524403
380157528104848;-1.5973358;3.5295258;10.006699;0.052856445;-0.07211304;0.08444214;0.63732016;-0.21588898;-0.24126339
380157528104848;-0.58995056;4.125351;9.102203;-0.011886597;0.020126343;0.05633545;0.25050536;-0.0060186386;-0.641119
380157528104848;-1.0110931;4.175598;8.980179;-0.14993286;0.1545105;0.0569458;0.008075595;0.16144562;-0.41269207
380157528104848;-0.28607178;4.10141;8.671494;-0.29104614;0.19116211;0.103378296;0.7892469;0.64447546;1.5474434
380157528104848;0.11114502;4.3741913;8.470505;-0.17071533;0.36465454;0.14247131;-0.19394901;-0.47730017;0.072753906
