Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
popatos;21;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;27.0
popatos;21;1920, 1080;1;0;1260.0;420.0;420.0;420.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;25.0
popatos;21;1920, 1080;0;3;420.0;420.0;420.0;1260.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;25.0
popatos;21;1920, 1080;3;4;420.0;1260.0;1260.0;1260.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;34.0
popatos;21;1920, 1080;4;6;1260.0;1260.0;420.0;2100.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;30.0
popatos;21;1920, 1080;6;7;420.0;2100.0;1260.0;2100.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;25.0
popatos;21;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;24.0
popatos;21;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;864.32336;1114.7277;827.0;1038.0;85.32389760455779;3257863905;-3.80145498264853E14;26.0
