Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
popatos;18;1920, 1080;2;4;2100.0;420.0;1260.0;1260.0;229.0;1122.4624;229.0;1063.0;59.46240234375;765185052;-3.8013573388746E14;27.0
popatos;18;1920, 1080;4;6;1260.0;1260.0;420.0;2100.0;229.0;1122.4624;229.0;1063.0;59.46240234375;765185052;-3.8013573388746E14;26.0
popatos;18;1920, 1080;6;3;420.0;2100.0;420.0;1260.0;229.0;1122.4624;229.0;1063.0;59.46240234375;765185052;-3.8013573388746E14;23.0
