Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
Anna;19;1920, 1080;2;4;2100.0;420.0;1260.0;1260.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;12.0
Anna;19;1920, 1080;4;0;1260.0;1260.0;420.0;420.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;12.0
Anna;19;1920, 1080;0;1;420.0;420.0;1260.0;420.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;12.0
Anna;19;1920, 1080;1;8;1260.0;420.0;2100.0;2100.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;11.0
Anna;19;1920, 1080;8;7;2100.0;2100.0;1260.0;2100.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;11.0
Anna;19;1920, 1080;7;3;1260.0;2100.0;420.0;1260.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;11.0
Anna;19;1920, 1080;3;5;420.0;1260.0;2100.0;1260.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;10.0
Anna;19;1920, 1080;5;6;2100.0;1260.0;420.0;2100.0;323.64536;1298.5967;234.11348;1363.0;110.2893667475788;5092883227;-3.78739601803569E14;10.0
