Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
Anna;16;1920, 1080;0;4;420.0;420.0;1260.0;1260.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;6.0
Anna;16;1920, 1080;4;2;1260.0;1260.0;2100.0;420.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;6.0
Anna;16;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;6.0
Anna;16;1920, 1080;1;6;1260.0;420.0;420.0;2100.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;5.0
Anna;16;1920, 1080;6;7;420.0;2100.0;1260.0;2100.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;5.0
Anna;16;1920, 1080;7;5;1260.0;2100.0;2100.0;1260.0;782.3707;1106.5244;815.0;1058.0;58.474679831864336;4533584686;-3.78722495137742E14;5.0
