timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
92011903878430;-0.60910034;4.792938;8.477676;-0.14741516;-0.23628235;0.017669678;0.41572988;0.10609436;-0.05933094
92011903878430;-0.60910034;4.792938;8.477676;-0.14741516;-0.23628235;0.017669678;0.346566;0.120038986;-0.06939316
92011903878430;-0.60910034;4.792938;8.477676;-0.14741516;-0.23628235;0.017669678;0.285289;0.13475657;-0.07942867
92011903878430;-0.55166626;4.972397;8.494431;0.0382843;0.01966858;-0.07395935;0.46088874;0.17925835;-0.5510559
92011903878430;-0.28607178;5.0489807;8.513565;-0.025238037;0.09358215;-0.011657715;0.3907936;0.017315388;-0.5404453
92011903878430;-0.10899353;4.7283325;8.618851;-0.067993164;0.16566467;0.032318115;0.34909055;-0.03430748;-0.16267967
92011903878430;-0.23103333;4.783371;8.635605;-0.07470703;0.18643188;0.023162842;0.35773858;0.042449474;0.078700066
92011903878430;-0.061141968;4.7283325;8.647568;-0.05393982;0.16810608;0.004837036;0.31579438;0.26697683;0.43950844
92011903878430;-0.28367615;4.812088;8.267105;0.04562378;0.13633728;-0.0079956055;0.14287642;0.33374834;0.3666649
92011903878430;-0.1855774;4.6948395;7.9943237;0.12197876;0.12779236;-0.028152466;0.044844627;0.04374695;0.0991869
92011903878430;-0.08746338;4.7355194;7.941681;0.17024231;0.098464966;-0.04096985;0.1788817;-0.05341196;-0.37883282
92011903878430;-0.049179077;4.733124;8.037399;0.19161987;0.1235199;-0.047698975;0.069073886;-0.030521393;-0.5075016
92011903878430;-0.11378479;4.8838654;8.429825;0.18183899;0.19924927;-0.055633545;0.16927248;0.013865471;-0.4780283
92011903878430;-0.11378479;4.8838654;8.429825;0.0859375;0.17481995;-0.023880005;0.16022176;0.108187675;-0.16707325
92011903878430;-0.11378479;4.8838654;8.429825;0.011428833;0.094192505;-0.0012664795;0.1599226;0.077058315;0.15908146
92011903878430;-0.11378479;4.8838654;8.429825;0.07249451;0.0758667;-0.018371582;0.59929943;-0.052270412;0.30161667
92011903878430;0.08242798;4.9460907;7.917755;0.20628357;0.28233337;-0.07762146;0.6394013;-0.026602268;0.12613106
92011903878430;0.020217896;4.7809753;7.896225;0.32783508;0.53889465;-0.11061096;0.22252595;0.06755924;-0.521307
92011903878430;-0.025253296;4.7163696;8.269501;0.313797;0.6311493;-0.09413147;-0.2169357;0.13118458;-0.75357914
92011903878430;-0.025253296;4.783371;8.520752;0.16107178;0.35746765;-0.04159546;-0.43813986;0.16994095;-0.5887165
92011903878430;-0.07789612;5.013077;8.908386;-0.045394897;-0.08538818;-0.001876831;0.06792766;0.15329552;-0.0034589767
92011903878430;-0.266922;5.104004;8.848572;-0.11076355;-0.25949097;-0.026931763;0.15366584;0.2058506;0.45350838
92011903878430;-0.38656616;4.836014;8.573395;0.022415161;-0.122665405;-0.05014038;0.06063479;0.1972127;0.27820396
92011903878430;-0.26452637;4.764221;8.061325;0.083496094;0.03126526;-0.05747986;-0.05392599;0.19351149;0.06263447
92011903878430;-0.39613342;4.816864;7.8914337;0.068222046;-0.0066070557;-0.012268066;0.15488547;0.04281521;-0.27479553
92011903878430;-0.3267517;4.8910522;7.8818665;0.0010375977;-0.058532715;0.0103302;0.15235126;-0.023860455;-0.48964024
92011903878430;-0.36024475;5.0035095;8.176178;-0.048446655;-0.026763916;0.0023956299;0.0018370748;0.019229412;-0.4402151
92011903878430;-0.369812;4.977188;8.506393;-0.07777405;0.008666992;-6.5612793E-4;0.09884888;0.040194035;-0.2639618
92011903878430;0.07763672;4.857544;8.652359;-0.12786865;-0.009048462;0.017059326;0.3198182;0.01220417;-0.15796757
92011903878430;0.08720398;4.914978;8.458542;-0.21398926;-0.042037964;0.036605835;0.19934875;0.084494114;-0.03286743
92011903878430;-0.42007446;5.063324;7.7550507;-0.29890442;-0.15563965;0.043914795;0.072672606;0.11470938;0.44444084
92011903878430;-0.9776001;5.1805725;7.4583435;-0.359375;-0.37493896;0.04147339;0.3353054;0.22909021;0.8843241
