Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
Vicky;21;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;33.0
Vicky;21;1920, 1080;1;0;1260.0;420.0;420.0;420.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;32.0
Vicky;21;1920, 1080;0;3;420.0;420.0;420.0;1260.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;32.0
Vicky;21;1920, 1080;3;6;420.0;1260.0;420.0;2100.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;34.0
Vicky;21;1920, 1080;6;7;420.0;2100.0;1260.0;2100.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;34.0
Vicky;21;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;778.2979;1345.7731;835.58167;1354.9164;58.008865025312396;1022061874;-3.77456283640413E14;31.0
