timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
377352181735348;0.0010681152;-0.21284485;9.843979;9.460449E-4;-3.0517578E-5;0.010528564;3.580714E-5;0.030759022;-0.07289314
377352181735348;0.0010681152;-0.21284485;9.843979;9.460449E-4;-3.0517578E-5;0.010528564;6.819831E-5;0.028539225;-0.06803703
377352181735348;0.0010681152;-0.21284485;9.843979;0.0058288574;0.0066833496;-0.010848999;0.08422438;0.041398704;-0.03688526
377352181735348;-0.0084991455;-0.18652344;9.729126;0.0033874512;0.019515991;-0.029785156;0.12547635;0.033855304;-0.07752514
377352181735348;0.0010681152;-0.19369507;9.76741;0.0039978027;0.008514404;-0.03955078;-0.27332073;-0.022998586;-0.06418419
377352181735348;0.017822266;-0.18412781;9.757843;0.0046081543;0.0018005371;-0.009628296;0.06777992;0.031787068;-0.031362534
377352181735348;0.013031006;-0.18412781;9.769806;0.007659912;0.010345459;0.001373291;0.03445969;0.019700602;-0.07300472
377352181735348;0.056106567;-0.18891907;9.762619;0.005218506;0.010345459;-0.007797241;0.0027638162;0.0018701255;-0.05358982
377352181735348;0.015426636;-0.20088196;9.78656;0.0033874512;0.004852295;-0.0071868896;0.0057865637;0.021717787;-0.06259918
377352181735348;0.008255005;-0.1913147;9.779373;0.0033874512;0.0030212402;-0.012069702;0.0060442914;0.013295487;-0.032421112
377352181735348;-0.020462036;-0.20088196;9.721954;0.0039978027;0.0030212402;-0.014511108;0.09343266;-0.05679053;0.021660805
377352181735348;-0.0061035156;-0.18412781;9.769806;0.005218506;0.009124756;-0.018173218;-0.1452913;0.068564236;-0.11935043
377352181735348;0.0010681152;-0.17933655;9.765015;-0.0014953613;0.0018005371;-0.021240234;0.06532788;-0.018919632;2.8800964E-4
377352181735348;0.0010681152;-0.17933655;9.765015;-0.002105713;-6.4086914E-4;-0.01878357;0.15258905;0.02365224;0.09936428
377352181735348;0.0010681152;-0.17933655;9.765015;0.0046081543;0.0030212402;-0.030395508;-0.023165565;0.03580381;-0.20184612
377352181735348;0.08959961;-0.16259766;9.793732;-2.746582E-4;0.0030212402;-0.03527832;-0.10510023;-0.041618317;0.09159088
