Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
Vicky;16;1920, 1080;6;3;420.0;2100.0;420.0;1260.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;25.0
Vicky;16;1920, 1080;3;0;420.0;1260.0;420.0;420.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;23.0
Vicky;16;1920, 1080;0;1;420.0;420.0;1260.0;420.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;23.0
Vicky;16;1920, 1080;1;4;1260.0;420.0;1260.0;1260.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;23.0
Vicky;16;1920, 1080;4;7;1260.0;1260.0;1260.0;2100.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;23.0
Vicky;16;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;22.0
Vicky;16;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;21.0
Vicky;16;1920, 1080;5;2;2100.0;1260.0;2100.0;420.0;828.33575;854.1192;802.12787;766.2557;91.68888901685176;2575554218;-3.77430459033964E14;23.0
