Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
der;16;1920, 1080;2;4;2100.0;420.0;1260.0;1260.0;831.72205;1126.9266;849.8087;1083.4783;47.06259645984714;1089617499;-9.6995631023345E13;4.0
der;16;1920, 1080;4;8;1260.0;1260.0;2100.0;2100.0;831.72205;1126.9266;849.8087;1083.4783;47.06259645984714;1089617499;-9.6995631023345E13;4.0
der;16;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;831.72205;1126.9266;849.8087;1083.4783;47.06259645984714;1089617499;-9.6995631023345E13;3.0
