number_of_activated_point;timestamp;xpoint;ypoint;pressure
2;96853766316107;819.89453;844.1603;1.0
2;96853766316107;821.0;805.1793;1.0
2;96853766316107;821.0;800.1271;1.0
2;96853766316107;821.0;798.1138;1.0
2;96853766316107;821.0;796.0;1.0
2;96853766316107;827.0;861.0;1.0
4;96854075061940;827.0;861.0;1.0
4;96854075061940;803.17725;868.92914;1.0
4;96854075061940;786.19196;874.92804;1.0
4;96854075061940;771.1862;880.9202;1.0
4;96854075061940;757.1247;886.9466;1.0
4;96854075061940;744.1156;892.95044;1.0
4;96854075061940;730.7465;898.68005;1.0
4;96854075061940;715.5449;904.42065;1.0
4;96854075061940;698.0288;912.4856;1.0
4;96854075061940;680.9913;921.4493;1.0
4;96854075061940;662.4146;931.2141;1.0
4;96854075061940;644.79486;940.60254;1.0
4;96854075061940;630.75934;948.5661;1.0
4;96854075061940;616.69714;956.6016;1.0
4;96854075061940;602.2321;967.0759;1.0
4;96854075061940;585.58044;981.59515;1.0
4;96854075061940;567.46844;1001.2052;1.0
8;96854718999023;549.1001;1025.5332;1.0
8;96854718999023;534.64056;1049.8257;1.0
8;96854718999023;525.4203;1068.1594;1.0
8;96854718999023;517.3682;1080.4476;1.0
8;96854718999023;509.66815;1091.9978;1.0
8;96854718999023;501.3603;1104.4596;1.0
8;96854718999023;494.3362;1114.4397;1.0
8;96854718999023;489.20145;1121.6979;1.0
8;96854718999023;485.26065;1127.609;1.0
8;96854718999023;483.1223;1130.8777;1.0
8;96854718999023;481.5;1132.5;1.0
8;96854718999023;482.0;1132.0;1.0
8;96854718999023;487.53293;1132.0;1.0
8;96854718999023;500.1169;1132.0;1.0
8;96854718999023;515.97003;1132.0;1.0
8;96854718999023;530.0805;1131.1313;1.0
8;96854718999023;543.3319;1131.0;1.0
8;96854718999023;557.10516;1131.0;1.0
8;96854718999023;568.9006;1132.8168;1.0
8;96854718999023;578.57117;1136.7856;1.0
8;96854718999023;585.5981;1142.5981;1.0
8;96854718999023;594.49854;1156.1976;1.0
8;96854718999023;602.6018;1176.9049;1.0
8;96854718999023;607.7982;1197.9911;1.0
8;96854718999023;610.84064;1217.4065;1.0
8;96854718999023;612.8879;1235.9911;1.0
8;96854718999023;614.8334;1250.0001;1.0
8;96854718999023;618.7172;1259.4344;1.0
8;96854718999023;624.59467;1265.5946;1.0
8;96854718999023;635.176;1271.588;1.0
8;96854718999023;649.11194;1274.8732;1.0
8;96854718999023;663.09863;1276.8712;1.0
8;96854718999023;678.232;1278.8903;1.0
8;96854718999023;692.3149;1280.9021;1.0
8;96854718999023;705.4164;1282.9027;1.0
8;96854718999023;716.4331;1284.8866;1.0
8;96854718999023;724.42004;1286.855;1.0
8;96854718999023;732.4609;1288.8652;1.0
8;96854718999023;739.63043;1290.9076;1.0
5;96855435328138;746.6355;1294.8177;1.0
5;96855435328138;754.6036;1299.7026;1.0
5;96855435328138;763.59644;1305.7578;1.0
5;96855435328138;771.69684;1311.7726;1.0
5;96855435328138;779.60974;1317.7073;1.0
5;96855435328138;785.5612;1321.7075;1.0
5;96855435328138;790.76105;1325.7611;1.0
5;96855435328138;794.7461;1329.7461;1.0
5;96855435328138;797.91376;1331.9137;1.0
5;96855435328138;799.88184;1333.8818;1.0
5;96855435328138;801.879;1335.879;1.0
5;96855435328138;803.90894;1337.9089;1.0
5;96855435328138;805.86774;1339.8678;1.0
5;96855435328138;807.9094;1340.0;1.0
5;96855435328138;808.5;1340.0;1.0
5;96855435328138;808.0;1340.0;1.0
5;96855435328138;808.0;1340.0;1.0
5;96855435328138;808.0;1340.0;1.0
5;96855435328138;808.0;1340.0;1.0
5;96855435328138;808.0;1339.045;1.0
5;96855435328138;808.0;1338.0483;1.0
5;96855435328138;808.0;1336.1146;1.0
5;96855435328138;808.0;1334.5;1.0
5;96855435328138;808.0;1333.1425;1.0
5;96855435328138;808.0;1331.1112;1.0
5;96855435328138;808.0;1329.0913;1.0
5;96855435328138;808.0;1327.0743;1.0
5;96855435328138;808.92035;1324.1593;1.0
5;96855435328138;810.0;1320.2246;1.0
5;96855435328138;810.91095;1314.2672;1.0
5;96855435328138;812.0;1307.5568;1.0
5;96855435328138;813.0;1299.5009;1.0
5;96855435328138;814.8347;1290.8263;1.0
5;96855435328138;816.8589;1278.9877;1.0
5;96855435328138;818.9042;1260.9583;1.0
5;96855435328138;820.82184;1235.4946;1.0
5;96855435328138;822.89886;1206.4156;1.0
5;96855435328138;824.89514;1183.0486;1.0
5;96855435328138;826.0;1168.5989;1.0
5;96855435328138;826.0;1159.2742;1.0
5;96855435328138;827.83325;1153.5002;1.0
