number_of_activated_point;timestamp;xpoint;ypoint;pressure
0;97030343208019;823.641;1095.7952;1.0
0;97030343208019;843.3867;1035.0221;1.0
0;97030343208019;863.0;999.0;1.0
0;97030343208019;284.0;837.0;1.0
4;97030608734477;284.0;837.0;1.0
4;97030608734477;284.0;837.0;1.0
4;97030608734477;313.39587;852.62244;1.0
4;97030608734477;332.28934;862.64465;1.0
4;97030608734477;354.96252;874.48126;1.0
4;97030608734477;378.10477;884.5931;1.0
4;97030608734477;398.07083;895.4425;1.0
4;97030608734477;420.01755;909.3748;1.0
4;97030608734477;440.9545;925.16364;1.0
4;97030608734477;459.2257;939.39777;1.0
4;97030608734477;479.21558;953.4509;1.0
4;97030608734477;500.24698;967.4729;1.0
4;97030608734477;518.4737;980.6053;1.0
4;97030608734477;532.13715;990.28094;1.0
6;97030988112654;544.4657;1000.55475;1.0
6;97030988112654;559.1498;1011.36237;1.0
6;97030988112654;575.2722;1023.45416;1.0
6;97030988112654;589.66943;1037.6694;1.0
6;97030988112654;600.74866;1049.6984;1.0
6;97030988112654;608.70526;1058.7052;1.0
6;97030988112654;613.86206;1065.7931;1.0
6;97030988112654;615.9362;1068.9363;1.0
6;97030988112654;616.0;1070.9269;1.0
6;97030988112654;616.0;1072.5;1.0
6;97030988112654;612.13617;1073.9319;1.0
6;97030988112654;595.8925;1080.6282;1.0
6;97030988112654;555.27295;1100.8181;1.0
6;97030988112654;501.96286;1133.7438;1.0
6;97030988112654;458.325;1167.8738;1.0
6;97030988112654;424.3041;1198.7773;1.0
6;97030988112654;399.86624;1223.1338;1.0
6;97030988112654;380.8381;1243.0687;1.0
6;97030988112654;363.80093;1263.9988;1.0
6;97030988112654;350.75552;1279.1185;1.0
6;97030988112654;339.39288;1288.6857;1.0
3;97031303985050;331.31543;1295.7634;1.0
3;97031303985050;323.26315;1301.8026;1.0
3;97031303985050;315.2679;1308.732;1.0
3;97031303985050;309.1732;1315.769;1.0
3;97031303985050;304.31802;1321.523;1.0
3;97031303985050;300.16507;1325.835;1.0
3;97031303985050;298.07352;1327.9265;1.0
3;97031303985050;296.15704;1329.843;1.0
3;97031303985050;294.07623;1330.0;1.0
3;97031303985050;292.0728;1330.0;1.0
3;97031303985050;290.08026;1330.0;1.0
3;97031303985050;290.0;1330.0;1.0
3;97031303985050;290.0;1329.0509;1.0
3;97031303985050;289.09137;1326.1827;1.0
3;97031303985050;289.0;1314.7036;1.0
3;97031303985050;289.90164;1280.869;1.0
3;97031303985050;291.87787;1235.0537;1.0
3;97031303985050;293.88495;1186.6461;1.0
3;97031303985050;295.91257;1138.0112;1.0
