Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
der;23;1920, 1080;2;4;2100.0;420.0;1260.0;1260.0;823.641;1095.7952;863.0;999.0;104.49131895449452;1746210937;-9.7024698870677E13;16.0
der;23;1920, 1080;4;7;1260.0;1260.0;1260.0;2100.0;823.641;1095.7952;863.0;999.0;104.49131895449452;1746210937;-9.7024698870677E13;17.0
der;23;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;823.641;1095.7952;863.0;999.0;104.49131895449452;1746210937;-9.7024698870677E13;11.0
der;23;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;823.641;1095.7952;863.0;999.0;104.49131895449452;1746210937;-9.7024698870677E13;10.0
