Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
ana;24;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;553.7701;1031.8503;557.7369;1046.2107;14.898160102714225;615926719;-3.77205090090456E14;15.0
ana;24;1920, 1080;5;2;2100.0;1260.0;2100.0;420.0;553.7701;1031.8503;557.7369;1046.2107;14.898160102714225;615926719;-3.77205090090456E14;17.0
ana;24;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;553.7701;1031.8503;557.7369;1046.2107;14.898160102714225;615926719;-3.77205090090456E14;20.0
ana;24;1920, 1080;1;4;1260.0;420.0;1260.0;1260.0;553.7701;1031.8503;557.7369;1046.2107;14.898160102714225;615926719;-3.77205090090456E14;20.0
