timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
377154287715840;-0.11618042;1.454956;9.327133;-0.01676941;-0.106933594;-0.005355835;-0.7485562;0.094998;0.6398201
377154287715840;-0.11618042;1.454956;9.327133;-0.01676941;-0.106933594;-0.005355835;-0.70867753;0.0905031;0.5898733
377154287715840;-0.3769989;1.3089905;10.102402;-0.01676941;-0.106933594;-0.005355835;-0.67965543;0.08736861;0.5497227
377154287715840;-0.20950317;1.1271362;10.253159;0.20924377;0.13313293;-0.013290405;-0.3848995;-0.01040256;-0.117661476
377154287715840;-0.23103333;1.1008148;10.059341;0.19030762;0.15390015;-0.024902344;-0.34835938;-0.015662193;0.014781952
377154287715840;-0.41767883;1.2348175;9.74588;0.17381287;0.14962769;-0.036499023;-0.04428315;-0.12618184;0.40182686
377154287715840;-0.49424744;1.289856;9.587952;0.25260925;0.23210144;-0.078048706;0.048607618;-0.1836319;0.33083248
377154287715840;-0.5492859;1.323349;9.48027;0.3424225;0.34999084;-0.121414185;-0.16377598;0.061952233;-0.14303684
377154287715840;-0.6641388;1.4693146;9.451553;0.3307953;0.45506287;-0.13607788;-0.5321371;0.24838173;-0.28084755
377154287715840;-0.80052185;1.598526;9.372589;0.26055908;0.5088196;-0.093933105;-0.74894816;0.34548151;-0.34244442
377154287715840;-0.8412018;1.5937347;9.592728;0.1701355;0.42329407;-0.054214478;-1.1599374;0.5074141;-0.47362137
377154287715840;-0.9129944;1.5554504;10.025833;0.014389038;0.19911194;0.0074768066;-1.17328;0.46069288;-0.17262077
377154287715840;-0.9129944;1.5554504;10.025833;-0.11268616;-0.023864746;0.08566284;-0.8395136;0.11594248;0.21582508
377154287715840;-0.9129944;1.5554504;10.025833;-0.14933777;-0.16313171;0.15774536;-0.23165876;-0.16653025;0.29373837
377154287715840;-0.9129944;1.5554504;10.025833;-0.12550354;-0.18023682;0.18034363;0.24814433;-0.37869573;0.20625591
377154287715840;-0.6689148;1.495636;9.343887;-0.083358765;-0.13197327;0.12475586;0.29941761;-0.23023081;0.108501434
377154287715840;-0.6832733;1.524353;9.470703;-0.06808472;-0.04524231;0.039855957;-0.19156736;0.084843755;-0.14082909
377154287715840;-0.41049194;1.4382019;9.875092;-0.09251404;0.0231781;0.021530151;-0.63513947;0.35717654;-0.14114475
377154287715840;-0.36024475;1.4166718;9.812881;-0.17315674;-0.04951477;0.06428528;-0.70892304;0.4610144;0.08844185
377154287715840;-0.6497803;1.7277374;9.317566;-0.22691345;-0.16618347;0.11314392;-0.3398837;0.3668872;0.17981529
377154287715840;-1.1331329;1.9861603;9.15007;-0.24951172;-0.19734192;0.122924805;-0.02077955;0.23596501;0.05872345
377154287715840;-1.4824829;2.1464844;9.056747;-0.24768066;-0.16740417;0.082611084;-0.068982005;0.06071818;0.13021278
377154287715840;-2.02565;2.3618317;8.891632;-0.22506714;-0.111816406;0.059402466;-0.10282147;-0.08053279;0.33407593
377154287715840;-2.1261444;2.337906;9.181168;-0.1920929;-0.10203552;0.06121826;0.033347607;-0.17719483;0.5338812
377154287715840;-1.81987;1.9789886;9.58316;-0.13406372;-0.12219238;0.030075073;0.09101385;-0.2185067;0.44160748
377154287715840;-1.1857758;1.6655273;9.681274;-0.055862427;-0.111206055;-0.021240234;-0.1056146;-0.13479221;0.30102348
377154287715840;-0.6569519;1.4190674;9.609482;0.0058288574;-0.050125122;-0.048110962;-0.2411949;0.01747191;0.09693813
377154287715840;-0.5660248;1.5458832;9.52095;0.03086853;0.010955811;-0.04017639;-0.32301039;0.11464238;0.19821072
377154287715840;-1.0541687;1.8521576;9.269699;0.044311523;0.03845215;-0.0438385;-0.57300913;0.26549077;0.015446663
