Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
ana;23;1920, 1080;0;3;420.0;420.0;420.0;1260.0;745.5723;1430.0;803.0;1399.0;65.26053681381882;790361562;-3.77202168787853E14;12.0
ana;23;1920, 1080;3;6;420.0;1260.0;420.0;2100.0;745.5723;1430.0;803.0;1399.0;65.26053681381882;790361562;-3.77202168787853E14;12.0
ana;23;1920, 1080;6;7;420.0;2100.0;1260.0;2100.0;745.5723;1430.0;803.0;1399.0;65.26053681381882;790361562;-3.77202168787853E14;15.0
ana;23;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;745.5723;1430.0;803.0;1399.0;65.26053681381882;790361562;-3.77202168787853E14;15.0
