number_of_activated_point;timestamp;xpoint;ypoint;pressure
3;376763898759218;740.78033;1331.5607;1.0
3;376763898759218;764.8053;1346.0;1.0
3;376763898759218;773.9056;1346.0;1.0
3;376763898759218;775.5;1346.0;1.0
3;376763898759218;777.9096;1346.0;1.0
3;376763898759218;779.0;1346.0;1.0
3;376763898759218;263.0;1107.0;1.0
2;376764371031145;263.0;1107.0;1.0
2;376764371031145;263.0;1107.0;1.0
2;376764371031145;270.1319;1096.3021;1.0
2;376764371031145;286.02704;1077.0946;1.0
2;376764371031145;305.40887;1058.4465;1.0
2;376764371031145;328.4206;1040.1846;1.0
2;376764371031145;354.52908;1022.0183;1.0
2;376764371031145;378.48428;1004.1368;1.0
2;376764371031145;403.97324;986.6845;1.0
2;376764371031145;428.89502;972.595;1.0
2;376764371031145;453.7366;959.6317;1.0
2;376764371031145;479.02258;949.76056;1.0
2;376764371031145;508.46902;940.40826;1.0
2;376764371031145;538.92694;931.6478;1.0
2;376764371031145;572.88586;921.5873;1.0
2;376764371031145;606.88916;911.62085;1.0
2;376764371031145;640.4566;902.38586;1.0
2;376764371031145;669.69495;894.37286;1.0
2;376764371031145;695.76935;888.284;1.0
2;376764371031145;719.86084;884.1899;1.0
2;376764371031145;740.48;882.152;1.0
2;376764371031145;758.14374;880.10706;1.0
2;376764371031145;772.06635;879.1556;1.0
2;376764371031145;781.4003;877.1499;1.0
5;376765265215520;788.7466;877.0;1.0
5;376765265215520;793.85645;877.0;1.0
5;376765265215520;797.89886;877.0;1.0
5;376765265215520;800.93726;877.0;1.0
5;376765265215520;802.93054;877.0;1.0
5;376765265215520;804.9272;876.0728;1.0
5;376765265215520;806.5;876.0;1.0
5;376765265215520;806.0;876.0;1.0
5;376765265215520;806.0;876.0;1.0
5;376765265215520;806.0;876.0;1.0
5;376765265215520;806.0;876.0;1.0
5;376765265215520;803.1778;876.0;1.0
5;376765265215520;800.25476;876.8726;1.0
5;376765265215520;795.11084;879.9261;1.0
5;376765265215520;788.15576;883.9221;1.0
5;376765265215520;781.14124;889.8941;1.0
5;376765265215520;773.15015;896.84985;1.0
5;376765265215520;767.2498;905.5837;1.0
5;376765265215520;762.08716;915.78204;1.0
5;376765265215520;758.17645;924.64703;1.0
5;376765265215520;754.231;932.53796;1.0
5;376765265215520;752.17017;940.3194;1.0
5;376765265215520;750.12885;948.48474;1.0
5;376765265215520;748.1235;956.50604;1.0
5;376765265215520;746.1911;964.23553;1.0
5;376765265215520;744.13983;974.3009;1.0
5;376765265215520;741.337;984.15753;1.0
5;376765265215520;736.27374;996.4526;1.0
4;376765397751509;728.43695;1009.2353;1.0
4;376765397751509;716.64343;1026.1727;1.0
4;376765397751509;701.8676;1046.807;1.0
4;376765397751509;685.74817;1068.9712;1.0
4;376765397751509;669.03235;1090.7382;1.0
4;376765397751509;649.9085;1116.819;1.0
4;376765397751509;629.9184;1142.8062;1.0
4;376765397751509;610.4604;1169.9554;1.0
7;376765480525155;590.73413;1197.9396;1.0
7;376765480525155;573.722;1220.0073;1.0
7;376765480525155;559.5604;1240.1995;1.0
7;376765480525155;547.52185;1260.1302;1.0
7;376765480525155;537.6383;1278.8511;1.0
8;376766278246769;527.46484;1297.1633;1.0
8;376766278246769;518.3319;1316.2533;1.0
8;376766278246769;510.33286;1335.2511;1.0
8;376766278246769;504.24878;1348.5024;1.0
8;376766278246769;499.17722;1357.6456;1.0
8;376766278246769;495.15332;1363.77;1.0
8;376766278246769;493.07605;1366.924;1.0
8;376766278246769;491.0834;1368.0;1.0
8;376766278246769;489.088;1368.0;1.0
8;376766278246769;487.10635;1368.0;1.0
8;376766278246769;486.5;1368.0;1.0
8;376766278246769;486.0;1368.0;1.0
8;376766278246769;487.88483;1368.0;1.0
8;376766278246769;492.78033;1367.0732;1.0
8;376766278246769;502.45154;1365.0914;1.0
8;376766278246769;527.10406;1360.1792;1.0
8;376766278246769;576.3507;1350.3534;1.0
8;376766278246769;637.3916;1337.3217;1.0
8;376766278246769;690.8856;1326.2229;1.0
8;376766278246769;731.0656;1320.1558;1.0
8;376766278246769;757.55945;1317.04;1.0
0;376766729570519;773.6769;1316.0;1.0
0;376766729570519;785.7142;1316.0;1.0
0;376766729570519;794.81;1316.9525;1.0
0;376766729570519;800.87317;1318.9578;1.0
0;376766729570519;806.8716;1321.9144;1.0
0;376766729570519;811.922;1323.9609;1.0
0;376766729570519;815.9244;1326.9244;1.0
0;376766729570519;819.9397;1328.9698;1.0
0;376766729570519;823.9503;1330.9752;1.0
0;376766729570519;825.95355;1332.9536;1.0
0;376766729570519;827.5;1333.0;1.0
0;376766729570519;827.0;1333.0;1.0
0;376766729570519;824.074;1330.074;1.0
0;376766729570519;814.3544;1321.3037;1.0
0;376766729570519;779.26526;1285.3228;1.0
0;376766729570519;726.037;1230.1097;1.0
0;376766729570519;675.28644;1180.195;1.0
0;376766729570519;629.3342;1141.0007;1.0
0;376766729570519;585.9307;1106.7091;1.0
0;376766729570519;540.7447;1071.5896;1.0
0;376766729570519;488.044;1024.8325;1.0
0;376766729570519;427.18973;967.04376;1.0
0;376766729570519;375.83777;922.7235;1.0
0;376766729570519;344.45758;898.32684;1.0
0;376766729570519;324.7731;884.5154;1.0
0;376766729570519;309.72644;874.51886;1.0
1;376766926971300;293.4701;863.3526;1.0
1;376766926971300;277.20282;850.1775;1.0
1;376766926971300;263.22708;839.1622;1.0
1;376766926971300;253.04976;830.0398;1.0
1;376766926971300;247.04338;825.0434;1.0
1;376766926971300;244.02267;821.04535;1.0
1;376766926971300;244.0;818.0836;1.0
1;376766926971300;246.83136;816.08435;1.0
1;376766926971300;258.4304;813.0712;1.0
1;376766926971300;287.32184;808.27966;1.0
1;376766926971300;363.9934;799.4262;1.0
1;376766926971300;468.13257;789.56415;1.0
6;376767210046925;557.56635;782.2575;1.0
6;376767210046925;617.2673;778.1386;1.0
6;376767210046925;648.0713;775.0774;1.0
6;376767210046925;660.72516;775.0;1.0
6;376767210046925;663.9115;775.0;1.0
6;376767210046925;664.0;777.7584;1.0
6;376767210046925;661.2108;783.68384;1.0
6;376767210046925;652.4166;795.41675;1.0
6;376767210046925;631.03876;820.8128;1.0
6;376767210046925;585.79474;871.8947;1.0
6;376767210046925;520.3688;943.2567;1.0
6;376767210046925;446.66156;1026.8209;1.0
6;376767210046925;386.16458;1101.8533;1.0
6;376767210046925;337.78354;1167.4868;1.0
6;376767210046925;304.84555;1219.8362;1.0
6;376767210046925;283.32858;1263.21;1.0
6;376767210046925;269.71658;1297.2085;1.0
