Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
X2;14;1920, 1080;3;4;420.0;1260.0;1260.0;1260.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;24.0
X2;14;1920, 1080;4;5;1260.0;1260.0;2100.0;1260.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;24.0
X2;14;1920, 1080;5;2;2100.0;1260.0;2100.0;420.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;24.0
X2;14;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;28.0
X2;14;1920, 1080;1;0;1260.0;420.0;420.0;420.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;29.0
X2;14;1920, 1080;0;6;420.0;420.0;420.0;2100.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;29.0
X2;14;1920, 1080;6;7;420.0;2100.0;1260.0;2100.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;26.0
X2;14;1920, 1080;7;8;1260.0;2100.0;2100.0;2100.0;786.2473;1366.0;811.0;1368.0;24.833353413956694;1933735260;-3.76717179492205E14;24.0
