number_of_activated_point;timestamp;xpoint;ypoint;pressure
3;376770168784008;260.42163;1324.6298;1.0
3;376770168784008;255.17693;1346.1154;1.0
3;376770168784008;250.0;1372.9219;1.0
3;376770168784008;226.0;1084.0;1.0
4;376770301127549;226.0;1084.0;1.0
4;376770301127549;226.0;1084.0;1.0
4;376770301127549;237.81802;1083.091;1.0
4;376770301127549;267.42786;1079.1965;1.0
4;376770301127549;316.1855;1073.3015;1.0
4;376770301127549;388.8349;1066.3289;1.0
4;376770301127549;465.21808;1060.3877;1.0
5;376770398833539;531.6683;1057.1354;1.0
5;376770398833539;588.16956;1057.8951;1.0
5;376770398833539;633.6773;1061.7788;1.0
5;376770398833539;674.2389;1068.6293;1.0
5;376770398833539;710.2592;1075.6132;1.0
5;376770398833539;745.27423;1081.6954;1.0
2;376770647522862;777.546;1085.8182;1.0
2;376770647522862;808.6253;1087.9083;1.0
2;376770647522862;834.74945;1087.1042;1.0
2;376770647522862;855.77435;1084.2451;1.0
2;376770647522862;873.08;1078.345;1.0
2;376770647522862;885.4846;1070.3436;1.0
2;376770647522862;894.6356;1061.3644;1.0
2;376770647522862;901.7399;1052.4335;1.0
2;376770647522862;907.75684;1042.4053;1.0
2;376770647522862;911.8274;1029.6041;1.0
2;376770647522862;914.8921;1011.0791;1.0
2;376770647522862;915.0;976.20496;1.0
2;376770647522862;910.4417;924.8283;1.0
2;376770647522862;901.8135;880.0913;1.0
2;376770647522862;891.46545;850.1171;1.0
1;376770879713747;881.51276;834.7179;1.0
1;376770879713747;872.5491;825.4393;1.0
1;376770879713747;860.56793;817.3786;1.0
1;376770879713747;846.5413;809.3093;1.0
1;376770879713747;832.7951;801.45435;1.0
1;376770879713747;816.9277;793.46387;1.0
1;376770879713747;797.0266;784.41064;1.0
1;376770879713747;776.1703;774.5319;1.0
1;376770879713747;753.37463;766.4582;1.0
1;376770879713747;729.5127;758.5042;1.0
1;376770879713747;703.537;750.4729;1.0
1;376770879713747;673.34656;742.3591;1.0
1;376770879713747;640.629;734.3833;1.0
1;376770879713747;603.4463;729.2575;1.0
0;376771064044059;564.6339;727.0;1.0
0;376771064044059;530.0441;727.87976;1.0
0;376771064044059;495.88266;730.7785;1.0
0;376771064044059;463.63382;734.7958;1.0
0;376771064044059;434.31174;738.8126;1.0
0;376771064044059;409.2326;742.79456;1.0
0;376771064044059;388.98666;747.8027;1.0
0;376771064044059;373.63574;753.72754;1.0
0;376771064044059;361.71237;759.6438;1.0
0;376771064044059;351.46118;765.72327;1.0
0;376771064044059;341.69348;771.5839;1.0
6;376771379859320;331.58432;777.6494;1.0
6;376771379859320;321.565;784.54803;1.0
6;376771379859320;309.83417;792.4439;1.0
6;376771379859320;296.68875;801.50806;1.0
6;376771379859320;282.64148;812.45013;1.0
6;376771379859320;263.99985;831.90015;1.0
6;376771379859320;244.869;857.74475;1.0
6;376771379859320;226.8582;888.4743;1.0
6;376771379859320;209.89664;923.98254;1.0
6;376771379859320;198.55573;960.88824;1.0
6;376771379859320;191.30449;997.17303;1.0
6;376771379859320;190.0;1033.8762;1.0
6;376771379859320;192.83038;1071.3887;1.0
6;376771379859320;198.71555;1111.0089;1.0
6;376771379859320;206.47545;1149.3773;1.0
6;376771379859320;215.09683;1187.568;1.0
6;376771379859320;224.58783;1224.2483;1.0
6;376771379859320;233.51697;1256.4543;1.0
6;376771379859320;241.4756;1282.4268;1.0
7;376771545419840;249.49458;1303.7365;1.0
7;376771545419840;257.59286;1322.084;1.0
7;376771545419840;266.5016;1338.1278;1.0
7;376771545419840;276.62128;1350.5455;1.0
7;376771545419840;289.3267;1362.4229;1.0
7;376771545419840;314.34784;1378.0087;1.0
7;376771545419840;356.03592;1393.3751;1.0
7;376771545419840;398.092;1403.6184;1.0
7;376771545419840;432.4712;1410.7134;1.0
7;376771545419840;459.484;1414.7667;1.0
8;376771695608903;486.29605;1417.8783;1.0
8;376771695608903;517.66205;1419.8624;1.0
8;376771695608903;558.16705;1421.9127;1.0
8;376771695608903;605.9334;1421.086;1.0
8;376771695608903;650.37146;1416.2327;1.0
8;376771695608903;683.86993;1410.2261;1.0
8;376771695608903;708.1643;1404.2279;1.0
8;376771695608903;725.4629;1400.1343;1.0
8;376771695608903;737.443;1396.1857;1.0
