Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
X2;12;1920, 1080;0;4;420.0;420.0;1260.0;1260.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;25.0
X2;12;1920, 1080;4;8;1260.0;1260.0;2100.0;2100.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;23.0
X2;12;1920, 1080;8;5;2100.0;2100.0;2100.0;1260.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;20.0
X2;12;1920, 1080;5;2;2100.0;1260.0;2100.0;420.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;21.0
X2;12;1920, 1080;2;1;2100.0;420.0;1260.0;420.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;24.0
X2;12;1920, 1080;1;6;1260.0;420.0;420.0;2100.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;24.0
X2;12;1920, 1080;6;3;420.0;2100.0;420.0;1260.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;21.0
X2;12;1920, 1080;3;7;420.0;1260.0;1260.0;2100.0;583.09235;1315.4441;614.0;1387.0;77.94569303512499;2192461718;-3.76689111772684E14;20.0
