Username;Attempt_number;Screen_resolution;Pattern_number_A;Pattern_number_B;Xcoord_of_central_Point_of_A;Ycoord_of_central_Point_of_A;Xcoord_of_central_Point_of_B;Ycoord_of_central_Point_of_B;First_Xcoord_of_A;First_Ycoord_of_A;Last_ Xcoord_of_B;Last_Ycoord_of_B;Distance_AB;Intertime_AB;Avg_speeadAB;Avg_pressure
ch_kts;9;1920, 1080;0;4;420.0;420.0;1260.0;1260.0;861.0;1294.2894;852.0;1327.0;33.92611787482971;2723983228;-1.01928589458874E14;12.0
ch_kts;9;1920, 1080;4;1;1260.0;1260.0;1260.0;420.0;861.0;1294.2894;852.0;1327.0;33.92611787482971;2723983228;-1.01928589458874E14;12.0
ch_kts;9;1920, 1080;1;2;1260.0;420.0;2100.0;420.0;861.0;1294.2894;852.0;1327.0;33.92611787482971;2723983228;-1.01928589458874E14;12.0
ch_kts;9;1920, 1080;2;5;2100.0;420.0;2100.0;1260.0;861.0;1294.2894;852.0;1327.0;33.92611787482971;2723983228;-1.01928589458874E14;10.0
ch_kts;9;1920, 1080;5;8;2100.0;1260.0;2100.0;2100.0;861.0;1294.2894;852.0;1327.0;33.92611787482971;2723983228;-1.01928589458874E14;12.0
