timestamp;accel_x;accel_y;accel_z;gyro_x;gyro_y;gyro_z;laccel_x;laccel_y;laccel_z
101977330633491;-0.81248474;3.7544556;8.305389;-0.23965454;-0.51545715;0.068359375;0.3553911;-0.036797047;0.7199154
101977330633491;-0.81248474;3.7544556;8.305389;-0.23965454;-0.51545715;0.068359375;0.24652368;0.0010690689;0.64289284
101977330633491;-0.59713745;3.9147797;9.217056;-0.23965454;-0.51545715;0.068359375;0.14606962;0.037285566;0.5791006
101977330633491;-0.5277405;3.9841614;9.071106;-0.007522583;0.053253174;0.047592163;0.1286304;-0.23123121;0.42173672
101977330633491;-0.7287445;3.89563;8.958633;-0.035003662;-0.0066070557;0.019500732;0.23808157;-0.19426489;0.38102722
101977330633491;-0.6713104;3.8477783;8.834213;-0.020950317;0.022109985;-0.003112793;0.14947227;-0.028727293;0.006119728
101977330633491;-0.7263489;3.838211;8.8437805;-0.05882263;0.017837524;-0.017150879;0.07756236;0.014015436;0.40327644
101977330633491;-0.77659607;3.89563;8.824646;-0.07533264;0.038604736;-0.02142334;-0.09147659;-0.026737452;0.45117283
101977330633491;-0.6832733;3.8740997;8.975388;-0.044174194;0.056915283;-0.019592285;-0.12681362;0.018265963;0.7166815
101977330633491;-0.73114014;3.9195557;8.838989;-0.009963989;0.033111572;-0.018981934;-0.155552;0.10829997;0.44848633
101977330633491;-0.6952362;3.8645325;8.901215;-0.01423645;-0.0035552979;-0.022033691;-0.16390878;0.14959335;0.40511894
101977330633491;-0.33392334;3.6754913;9.116562;-0.013015747;0.006225586;-0.012878418;-0.3042556;0.1341412;0.20855999
101977330633491;-0.33392334;3.6754913;9.116562;-0.010574341;0.020889282;0.003616333;-0.13959873;0.11440039;0.07107067
101977330633491;-0.33392334;3.6754913;9.116562;-0.017288208;0.015380859;0.032318115;-4.3690205E-4;0.015871763;0.12944889
101977330633491;-0.33392334;3.6754913;9.116562;-0.025238037;0.0043945312;0.020111084;-0.1070357;0.1275363;0.15757656
101977330633491;-0.34828186;3.390747;8.98735;-0.05882263;-0.029815674;0.01828003;-0.08398116;0.10249901;0.2745943
101977330633491;-0.22146606;3.4098969;8.972992;-0.10891724;-0.08111572;0.03416443;-0.01595229;0.019619703;0.6058531
101977330633491;-0.3052063;3.5702057;8.599716;-0.053329468;-0.02798462;0.048812866;0.050683677;0.038908243;0.67895985
101977330633491;-0.3769989;3.603714;9.023239;0.045013428;0.03555298;0.039657593;-0.037995815;0.073753595;0.14171791
101977330633491;-0.55885315;3.5486755;9.099808;0.043167114;0.030044556;0.031723022;0.040255964;-0.05426812;-0.09362984
101977330633491;-0.611496;3.5869598;9.403702;4.272461E-4;-0.0023345947;0.028656006;0.23393446;-0.19916081;0.022910118
101977330633491;-0.65457153;3.6802826;9.157242;-0.0032348633;0.023330688;0.0084991455;0.14445502;-0.18586779;0.008303642
101977330633491;-0.6713104;3.7257385;9.133316;-0.008743286;0.045318604;-0.0037078857;0.08770484;-0.10700607;0.06834507
101977330633491;-0.82684326;3.7137756;8.946671;-0.039886475;0.023330688;-0.019592285;0.06025672;-0.104141235;0.44318485
101977330633491;-0.6713104;3.6970367;8.812668;-0.018508911;0.011108398;-0.036697388;-0.06741887;-0.01871252;0.3555708
101977330633491;-0.53253174;3.596527;8.877274;-0.019119263;-0.0206604;-0.036087036;-0.08999193;0.108841896;0.27017403
101977330633491;-0.6425934;3.7089996;8.9131775;-0.04966736;-0.086013794;-0.022659302;0.01826179;0.09364414;0.48989677
101977330633491;-0.616272;3.677887;9.044785;-0.021560669;-0.07745361;-0.028152466;0.07658252;0.09988761;0.4964571
101977330633491;-0.53253174;3.5773926;9.406097;0.06639099;0.022109985;-0.04096985;-0.14523333;0.09126663;-0.117936134
101977330633491;-0.45596313;3.5893555;9.506592;0.09754944;0.10334778;-0.031814575;-0.29264683;0.11727357;-0.672801
101977330633491;-0.5492859;3.6348114;8.970596;-0.0032348633;0.02027893;-0.011657715;-0.12970537;0.035743475;-0.19674206
101977330633491;-0.47270203;3.5127869;8.728928;-0.116867065;-0.0896759;-0.005554199;0.0034645796;-0.15807152;0.46069813
101977330633491;-0.26931763;3.36203;8.846176;-0.08753967;-0.07562256;-0.0024871826;0.16854471;-0.0039949417;1.2767391
101977330633491;-0.35784912;3.369217;8.831818;0.1348114;0.1235199;-0.003112793;0.22587305;0.116009474;0.7045069
101977330633491;-0.42007446;3.44339;8.894028;0.3040161;0.29699707;-0.03303528;-0.11964226;0.13481355;-0.017305374
101977330633491;-0.45117188;3.4362183;9.284058;0.33639526;0.35990906;-0.04525757;-0.4629209;0.23943877;-0.4931221
101977330633491;-0.58517456;3.5175629;9.207489;0.25820923;0.2854004;-0.011657715;-0.27083176;0.13482332;-0.6252451
101977330633491;-0.60910034;3.644394;9.13092;0.08959961;0.08564758;0.013397217;-0.26367992;-0.14578128;0.06780529
101977330633491;-0.48706055;3.6228485;9.367813;-0.014846802;-0.058532715;0.03781128;0.71654826;-0.25823903;1.4745054
101977330633491;-0.4152832;3.6276398;9.389343;0.12747192;0.03189087;-0.016540527;0.70933956;-0.57499766;0.8877363
101977330633491;-0.64738464;3.6324158;8.767212;0.3302765;0.2414093;-0.09106445;0.29020923;-0.08347273;-0.017546654
101977330633491;-0.82206726;3.677887;8.188141;0.33761597;0.25912476;-0.13078308;-0.07049394;-0.028980017;-1.0526438
101977330633491;-0.6665344;3.596527;8.659531;0.1494751;0.12840271;-0.12527466;-0.18641806;-0.014014006;-0.50364304
101977330633491;-0.5181732;3.3787842;9.3367;-0.022781372;-0.04386902;-0.0892334;-0.23554593;0.005575657;-0.14921093
101977330633491;-0.33631897;3.5175629;10.188553;-0.07899475;-0.07196045;-0.036087036;-0.015173733;0.028742552;0.3941641
101977330633491;-0.29563904;3.6635284;9.621445;-0.010574341;0.030044556;-0.023269653;-0.16805106;0.19499922;0.3776636
101977330633491;-0.69763184;3.7377014;8.874893;0.06944275;0.13206482;-0.02571106;-0.48685163;0.5120876;-0.45416832
101977330633491;-1.1163788;3.9052124;8.360428;-0.011184692;0.09541321;-6.5612793E-4;-0.5685547;0.46543908;-0.73525333
101977330633491;-0.97998047;3.8477783;8.192932;-0.17977905;-0.05609131;0.042099;-0.20225191;0.19542837;0.33814907
101977330633491;-0.9919586;3.5797882;8.879669;-0.15229797;-0.05241394;0.06347656;-0.012376368;-0.016193151;0.36062908
101977330633491;0.015426636;3.460144;10.317764;-0.06982422;0.016601562;0.0622406;-0.023348868;0.030136108;0.09339237
101977330633491;0.015426636;3.1538544;9.738693;-0.041122437;0.050216675;0.06530762;-0.09936905;-0.09167552;0.31824017
101977330633491;-0.44639587;3.699417;8.805496;-0.031341553;-0.07684326;0.061019897;0.16742331;-0.4558828;2.408986
101977330633491;-0.8627472;3.809494;7.7215424;0.1842804;-0.33340454;-0.0037078857;1.2444592;0.37996507;1.2566128
